Unnamed: 0,id,fish,biggest_area,t,x,vx,y,vy,theta,vtheta,theta-00,theta-01,vel,absvtheta,abstheta,fish_id,ms,csv_id,exp_id,bin,res_id,ID,aligned_t,aligned_ms,delta_t,trial_id,condition,unique_res_id,time_adj,vtheta_adj,vtheta_adj_diff
429781,38032,f01,1088.0,95.080523,108.2583843504788,-0.0181823401749183,254.0767537551464,-0.2141178139050283,2.737047163843545,-0.0190457686866218,0.03933920571128,0.0053559752224758,0.2148884262255758,0.0190457686866218,2.737047163843545,1,95052.925,120612,3,5,105,105_3,0.0205229999999971,20.522999999997182,0.0020150000000001,240304_f0trial3,tau,tau_120612_240304_f0trial3_105_3,25.0,0.0190457686866218,0.0168536918152907
346828,6041,f00,768.0,15.100718,465.2400543257356,-0.183130196779531,102.46184544684372,0.0618851583791651,0.9975330849189318,-0.0211930992529241,0.1118814534515451,0.1680440295648964,0.1933040139265713,0.0211930992529241,0.9975330849189318,0,15073.12,120612,3,1,1,1_3,0.0407179999999964,40.71799999999648,0.0019989999999996,240304_f0trial3,tau,tau_120612_240304_f0trial3_1_3,45.0,-0.0211930992529241,0.018136988440602103
361532,22037,f00,1152.0,55.091898,158.8264958126126,0.0455045453087158,199.8979541016667,0.1177263293698458,0.8781025501173492,-0.0083506465993045,0.0129355352536677,-0.0673918311490511,0.1262147070299273,0.0083506465993045,0.8781025501173492,0,55064.3,120612,3,3,3,3_3,0.0318979999999982,31.89799999999821,0.0020000000000024,240304_f0trial3,tau,tau_120612_240304_f0trial3_3_3,35.0,0.0083506465993045,0.018143767966832
513959,6035,f05,896.0,15.08573,390.3463318214991,1.2888009487926677,33.99860070410872,-3.745618106559345,-4.237312935621242,-0.1973368065130606,-0.1773890344989981,-0.1537681281532918,3.9611441384774286,0.1973368065130606,4.237312935621242,5,15058.132,120612,3,1,501,501_3,0.0257299999999975,25.729999999997588,0.0020030000000001,240304_f0trial3,tau,tau_120612_240304_f0trial3_501_3,25.0,-0.1973368065130606,0.2127453520779022
1820,6032,f00,1216.0,15.08245,69.67761070080948,-0.0851949536212667,163.8004753479675,0.0732072532229684,-1.9618704511479064,0.0090138915355222,-0.0027871737261462,-0.0293360036048817,0.1123275658375164,0.0090138915355222,1.9618704511479064,0,15054.852,121113,1,1,1,1_1,0.0224499999999974,22.449999999997416,0.00197,240304_f0trial4,tau,tau_121113_240304_f0trial4_1_1,25.0,0.0090138915355222,0.0204169809671472
113306,14027,f02,1344.0,35.071169999999995,295.0612693992082,-0.0371451937872787,95.1478738575454,-0.0911131863131805,2.944544006479028,-0.0134186115596295,0.0548367576421089,0.0980531678749905,0.0983939944388621,0.0134186115596295,2.944544006479028,2,35043.572,121113,1,2,202,202_1,0.0111699999999927,11.169999999992797,0.0029839999999978,240304_f0trial4,tau,tau_121113_240304_f0trial4_202_1,15.0,0.0134186115596295,0.013761961484961099
132418,62040,f02,1152.0,155.106893,89.25253569413309,-0.011727512779562,179.0419647913663,0.0447572951545167,1.5048364969251835,-0.0045797870197132,-0.0150815648143192,-0.0255394490346763,0.0462682399226868,0.0045797870197132,1.5048364969251835,2,155079.295,121113,1,8,208,208_1,0.0468930000000114,46.8930000000114,0.0019980000000145,240304_f0trial4,tau,tau_121113_240304_f0trial4_208_1,45.0,0.0045797870197132,0.010033066363831299
7140,14030,f00,768.0,35.078179,136.48306747272116,0.1093437350832887,48.4296651047186,0.0335531934153885,-2.539827114316229,0.0009470181520267,-0.0089827272539464,0.0056995386691602,0.1143759991883563,0.0009470181520267,2.539827114316229,0,35050.581,121113,1,2,2,2_1,0.0181789999999963,18.178999999996392,0.0019989999999978,240304_f0trial4,tau,tau_121113_240304_f0trial4_2_1,15.0,0.0009470181520267,0.0121321995101731
14447,22033,f00,1024.0,55.086446,468.3217472204265,1.373394020003123,201.21081611213884,-2.986798379741768,-3.6884438743752055,-0.3125878822985718,0.0859621145354943,0.0327907844575374,3.2874269110367136,0.3125878822985718,3.6884438743752055,0,55058.848,121113,1,3,3,3_1,0.0264459999999928,26.445999999992864,0.0019889999999946,240304_f0trial4,tau,tau_121113_240304_f0trial4_3_1,25.0,-0.3125878822985718,0.3748139642811973
27202,38033,f00,768.0,95.087366,181.39358422352512,-0.1497200292491799,242.10645744805515,-0.1831365773814281,2.9555879216422016,-0.029895902057393,0.0994430190701134,0.1066470025290282,0.2365482892209518,0.029895902057393,2.9555879216422016,0,95059.768,121113,1,5,5,5_1,0.0273660000000006,27.366000000000668,0.0020020000000045,240304_f0trial4,tau,tau_121113_240304_f0trial4_5_1,25.0,0.029895902057393,0.0176285540564422
213445,6033,f01,960.0,15.083218,453.9448960698308,-0.0817516401478739,65.21347291076097,-0.105333508008232,1.7572629773028197,-0.0147303310637911,0.059015590114515,0.061813342612603,0.1333359613014724,0.0147303310637911,1.7572629773028197,1,15055.62,121713,2,1,101,101_2,0.0232179999999964,23.217999999996408,0.0025329999999996,240304_f0trial4,tau,tau_121713_240304_f0trial4_101_2,25.0,0.0147303310637911,0.0169424404976895
217561,14026,f01,1216.0,35.066700999999995,282.1102631482949,0.0221850119696192,130.15455686645055,-0.1452770185701387,-2.444157672375498,-0.0299781648341813,0.1320494524201287,0.1324132594654101,0.1469611747391826,0.0299781648341813,2.444157672375498,1,35039.103,121713,2,2,102,102_2,0.0067009999999925,6.700999999992519,0.0029879999999948,240304_f0trial4,tau,tau_121713_240304_f0trial4_102_2,5.0,0.0299781648341813,0.018868878871707996
230309,30026,f01,1216.0,75.067844,437.560299378056,0.0192095251107433,101.75900567677718,0.199445050666745,0.178136055248913,-0.0380386622967631,0.1154827784371446,0.1369244007514098,0.2003679966722249,0.0380386622967631,0.178136055248913,1,75040.246,121713,2,4,104,104_2,0.0078439999999915,7.843999999991524,0.0029889999999994,240304_f0trial4,tau,tau_121713_240304_f0trial4_104_2,5.0,0.0380386622967631,0.0395388140572494
